model,fold,slice_type,slice_value,window_count,mae,rmse,bias
static_dynamic_dose,2,fms_bin,5-10,12919,2.3421699788647175,3.1291057975787853,0.35337504330679065
static_dynamic_dose,2,fms_bin,10-15,5197,4.11773549418553,4.810706529049291,-3.2238386517560134
static_dynamic_dose,2,fms_bin,15-20,3365,7.593733498812784,7.988794385650765,-7.505602095562849
static_dynamic_dose,2,missing_slice,complete_dynamic,36448,3.1392455181081167,4.067974717383609,-0.030319730924152955
static_dynamic_dose,2,missing_slice,missing_dynamic,1913,5.453027217162571,6.665956785920498,2.5993336678423686
static_dynamic_dose,3,fms_bin,0-5,14824,2.815063733418866,3.712982902417192,2.5658709775284914
static_dynamic_dose,3,fms_bin,5-10,14221,2.12392728681481,2.7073450077314267,0.170493768609245
static_dynamic_dose,3,fms_bin,10-15,5931,3.9121478827963228,4.52343228428376,-3.370067778455329
static_dynamic_dose,3,fms_bin,15-20,3527,6.875191347775461,7.540361578834196,-6.833642404952129
static_dynamic_dose,3,missing_slice,complete_dynamic,36895,2.9942177916982864,3.902030592032594,-0.1070091207128163
static_dynamic_dose,3,missing_slice,missing_dynamic,1608,5.544128284673786,6.538125499697144,0.19840547679668635
static_dynamic_dose,4,fms_bin,0-5,11863,2.361068782924571,3.1213868513076584,1.941509808933319
static_dynamic_dose,4,fms_bin,5-10,12509,2.485043750496179,3.062818733845836,-0.7118235786085612
static_dynamic_dose,4,fms_bin,10-15,7800,4.742123365367834,5.408926522261752,-4.393736479798188
static_dynamic_dose,4,fms_bin,15-20,6226,8.20105127317707,8.91477946690673,-8.021024245820243
static_dynamic_dose,4,missing_slice,complete_dynamic,36743,3.7483265673639248,4.914648573714435,-1.7932661146436921
static_dynamic_dose,4,missing_slice,missing_dynamic,1655,5.690825171485048,6.430965139320233,-2.533012041080394
